p_code,province,c_code,city,a_code,area
11,北京市,1101,北京市,110101,东城区
11,北京市,1101,北京市,110102,西城区
11,北京市,1101,北京市,110103,朝阳区
11,北京市,1101,北京市,110104,丰台区
11,北京市,1101,北京市,110105,石景山区
11,北京市,1101,北京市,110106,海淀区
11,北京市,1101,北京市,110107,门头沟区
11,北京市,1101,北京市,110108,房山区
11,北京市,1101,北京市,110109,通州区
11,北京市,1101,北京市,110110,顺义区
11,北京市,1101,北京市,110111,昌平区
11,北京市,1101,北京市,110112,大兴区
11,北京市,1101,北京市,110113,平谷区
11,北京市,1101,北京市,110114,怀柔区
11,北京市,1101,北京市,110115,密云县
11,北京市,1101,北京市,110116,延庆县
12,天津市,1201,天津市,120101,和平区
12,天津市,1201,天津市,120102,河东区
12,天津市,1201,天津市,120103,河西区
12,天津市,1201,天津市,120104,南开区
12,天津市,1201,天津市,120105,河北区
12,天津市,1201,天津市,120106,红桥区
12,天津市,1201,天津市,120107,滨海新区
12,天津市,1201,天津市,120108,东丽区
12,天津市,1201,天津市,120109,西青区
12,天津市,1201,天津市,120110,津南区
12,天津市,1201,天津市,120111,北辰区
12,天津市,1201,天津市,120112,武清区
12,天津市,1201,天津市,120113,宝坻区
12,天津市,1201,天津市,120114,宁河县
12,天津市,1201,天津市,120115,静海县
12,天津市,1201,天津市,120116,蓟县
13,河北省,1301,石家庄市,130101,长安区
13,河北省,1301,石家庄市,130102,桥东区
13,河北省,1301,石家庄市,130103,桥西区
13,河北省,1301,石家庄市,130104,新华区
13,河北省,1301,石家庄市,130105,井陉矿区
13,河北省,1301,石家庄市,130106,井陉县
13,河北省,1301,石家庄市,130107,正定县
13,河北省,1301,石家庄市,130108,栾城县
13,河北省,1301,石家庄市,130109,行唐县
13,河北省,1301,石家庄市,130110,灵寿县
13,河北省,1301,石家庄市,130111,高邑县
13,河北省,1301,石家庄市,130112,深泽县
13,河北省,1301,石家庄市,130113,赞皇县
13,河北省,1301,石家庄市,130114,无极县
13,河北省,1301,石家庄市,130115,平山县
13,河北省,1301,石家庄市,130116,元氏县
13,河北省,1301,石家庄市,130117,赵县
13,河北省,1301,石家庄市,130118,辛集市
13,河北省,1301,石家庄市,130119,藁城市
13,河北省,1301,石家庄市,130120,晋州市
13,河北省,1301,石家庄市,130121,新乐市
13,河北省,1301,石家庄市,130122,鹿泉市
13,河北省,1301,石家庄市,130123,裕华区
13,河北省,1302,唐山市,130201,路南区
13,河北省,1302,唐山市,130202,路北区
13,河北省,1302,唐山市,130203,古冶区
13,河北省,1302,唐山市,130204,开平区
13,河北省,1302,唐山市,130205,丰润区
13,河北省,1302,唐山市,130206,滦县
13,河北省,1302,唐山市,130207,滦南县
13,河北省,1302,唐山市,130208,乐亭县
13,河北省,1302,唐山市,130209,迁西县
13,河北省,1302,唐山市,130210,玉田县
13,河北省,1302,唐山市,130211,曹妃甸区
13,河北省,1302,唐山市,130212,遵化市
13,河北省,1302,唐山市,130213,丰南区
13,河北省,1302,唐山市,130214,迁安市
13,河北省,1303,秦皇岛市,130301,海港区
13,河北省,1303,秦皇岛市,130302,山海关区
13,河北省,1303,秦皇岛市,130303,北戴河区
13,河北省,1303,秦皇岛市,130304,青龙满族自治县
13,河北省,1303,秦皇岛市,130305,昌黎县
13,河北省,1303,秦皇岛市,130306,抚宁县
13,河北省,1303,秦皇岛市,130307,卢龙县
13,河北省,1304,邯郸市,130401,磁县
13,河北省,1304,邯郸市,130402,丛台区
13,河北省,1304,邯郸市,130403,复兴区
13,河北省,1304,邯郸市,130404,峰峰矿区
13,河北省,1304,邯郸市,130405,临漳县
13,河北省,1304,邯郸市,130406,成安县
13,河北省,1304,邯郸市,130407,大名县
13,河北省,1304,邯郸市,130408,涉县
13,河北省,1304,邯郸市,130409,肥乡县
13,河北省,1304,邯郸市,130410,永年县
13,河北省,1304,邯郸市,130411,邱县
13,河北省,1304,邯郸市,130412,鸡泽县
13,河北省,1304,邯郸市,130413,广平县
13,河北省,1304,邯郸市,130414,馆陶县
13,河北省,1304,邯郸市,130415,魏县
13,河北省,1304,邯郸市,130416,曲周县
13,河北省,1304,邯郸市,130417,武安市
13,河北省,1305,邢台市,130501,桥东区
13,河北省,1305,邢台市,130502,桥西区
13,河北省,1305,邢台市,130503,邢台县
13,河北省,1305,邢台市,130504,临城县
13,河北省,1305,邢台市,130505,内丘县
13,河北省,1305,邢台市,130506,柏乡县
13,河北省,1305,邢台市,130507,隆尧县
13,河北省,1305,邢台市,130508,任县
13,河北省,1305,邢台市,130509,南和县
13,河北省,1305,邢台市,130510,宁晋县
13,河北省,1305,邢台市,130511,巨鹿县
13,河北省,1305,邢台市,130512,新河县
13,河北省,1305,邢台市,130513,广宗县
13,河北省,1305,邢台市,130514,平乡县
13,河北省,1305,邢台市,130515,威县
13,河北省,1305,邢台市,130516,清河县
13,河北省,1305,邢台市,130517,临西县
13,河北省,1305,邢台市,130518,南宫市
13,河北省,1305,邢台市,130519,沙河市
13,河北省,1306,保定市,130601,新市区
13,河北省,1306,保定市,130602,北市区
13,河北省,1306,保定市,130603,南市区
13,河北省,1306,保定市,130604,满城县
13,河北省,1306,保定市,130605,清苑县
13,河北省,1306,保定市,130606,涞水县
13,河北省,1306,保定市,130607,阜平县
13,河北省,1306,保定市,130608,徐水县
13,河北省,1306,保定市,130609,定兴县
13,河北省,1306,保定市,130610,唐县
13,河北省,1306,保定市,130611,高阳县
13,河北省,1306,保定市,130612,容城县
13,河北省,1306,保定市,130613,涞源县
13,河北省,1306,保定市,130614,望都县
13,河北省,1306,保定市,130615,安新县
13,河北省,1306,保定市,130616,易县
13,河北省,1306,保定市,130617,曲阳县
13,河北省,1306,保定市,130618,蠡县
13,河北省,1306,保定市,130619,顺平县
13,河北省,1306,保定市,130620,博野县
13,河北省,1306,保定市,130621,雄县
13,河北省,1306,保定市,130622,涿州市
13,河北省,1306,保定市,130623,定州市
13,河北省,1306,保定市,130624,安国市
13,河北省,1306,保定市,130625,高碑店市
13,河北省,1307,张家口市,130701,桥东区
13,河北省,1307,张家口市,130702,桥西区
13,河北省,1307,张家口市,130703,宣化县
13,河北省,1307,张家口市,130704,下花园区
13,河北省,1307,张家口市,130705,张北县
13,河北省,1307,张家口市,130706,康保县
13,河北省,1307,张家口市,130707,沽源县
13,河北省,1307,张家口市,130708,尚义县
13,河北省,1307,张家口市,130709,蔚县
13,河北省,1307,张家口市,130710,阳原县
13,河北省,1307,张家口市,130711,怀安县
13,河北省,1307,张家口市,130712,万全县
13,河北省,1307,张家口市,130713,怀来县
13,河北省,1307,张家口市,130714,涿鹿县
13,河北省,1307,张家口市,130715,赤城县
13,河北省,1307,张家口市,130716,崇礼县
13,河北省,1308,承德市,130801,双桥区
13,河北省,1308,承德市,130802,双滦区
13,河北省,1308,承德市,130803,鹰手营子矿区
13,河北省,1308,承德市,130804,承德县
13,河北省,1308,承德市,130805,兴隆县
13,河北省,1308,承德市,130806,平泉县
13,河北省,1308,承德市,130807,滦平县
13,河北省,1308,承德市,130808,隆化县
13,河北省,1308,承德市,130809,丰宁满族自治县
13,河北省,1308,承德市,130810,宽城满族自治县
13,河北省,1308,承德市,130811,围场满族蒙古族自治县
13,河北省,1309,沧州市,130901,新华区
13,河北省,1309,沧州市,130902,运河区
13,河北省,1309,沧州市,130903,青县
13,河北省,1309,沧州市,130904,东光县
13,河北省,1309,沧州市,130905,海兴县
13,河北省,1309,沧州市,130906,盐山县
13,河北省,1309,沧州市,130907,肃宁县
13,河北省,1309,沧州市,130908,南皮县
13,河北省,1309,沧州市,130909,吴桥县
13,河北省,1309,沧州市,130910,献县
13,河北省,1309,沧州市,130911,孟村回族自治县
13,河北省,1309,沧州市,130912,泊头市
13,河北省,1309,沧州市,130913,任丘市
13,河北省,1309,沧州市,130914,黄骅市
13,河北省,1309,沧州市,130915,河间市
13,河北省,1310,廊坊市,131001,安次区
13,河北省,1310,廊坊市,131002,固安县
13,河北省,1310,廊坊市,131003,永清县
13,河北省,1310,廊坊市,131004,香河县
13,河北省,1310,廊坊市,131005,大城县
13,河北省,1310,廊坊市,131006,文安县
13,河北省,1310,廊坊市,131007,大厂回族自治县
13,河北省,1310,廊坊市,131008,霸州市
13,河北省,1310,廊坊市,131009,三河市
13,河北省,1310,廊坊市,131010,广阳区
13,河北省,1311,衡水市,131101,桃城区
13,河北省,1311,衡水市,131102,枣强县
13,河北省,1311,衡水市,131103,武邑县
13,河北省,1311,衡水市,131104,武强县
13,河北省,1311,衡水市,131105,饶阳县
13,河北省,1311,衡水市,131106,安平县
13,河北省,1311,衡水市,131107,故城县
13,河北省,1311,衡水市,131108,景县
13,河北省,1311,衡水市,131109,阜城县
13,河北省,1311,衡水市,131110,冀州市
13,河北省,1311,衡水市,131111,深州市
14,山西省,1401,太原市,140101,小店区
14,山西省,1401,太原市,140102,迎泽区
14,山西省,1401,太原市,140103,杏花岭区
14,山西省,1401,太原市,140104,尖草坪区
14,山西省,1401,太原市,140105,万柏林区
14,山西省,1401,太原市,140106,晋源区
14,山西省,1401,太原市,140107,清徐县
14,山西省,1401,太原市,140108,阳曲县
14,山西省,1401,太原市,140109,娄烦县
14,山西省,1401,太原市,140110,古交市
14,山西省,1402,大同市,140201,城区
14,山西省,1402,大同市,140202,南郊区
14,山西省,1402,大同市,140203,新荣区
14,山西省,1402,大同市,140204,阳高县
14,山西省,1402,大同市,140205,天镇县
14,山西省,1402,大同市,140206,广灵县
14,山西省,1402,大同市,140207,灵丘县
14,山西省,1402,大同市,140208,浑源县
14,山西省,1402,大同市,140209,左云县
14,山西省,1402,大同市,140210,大同县
14,山西省,1403,阳泉市,140301,城区
14,山西省,1403,阳泉市,140302,郊区
14,山西省,1403,阳泉市,140303,平定县
14,山西省,1403,阳泉市,140304,盂县
14,山西省,1404,长治市,140401,城区
14,山西省,1404,长治市,140402,郊区
14,山西省,1404,长治市,140403,长治县
14,山西省,1404,长治市,140404,襄垣县
14,山西省,1404,长治市,140405,屯留县
14,山西省,1404,长治市,140406,平顺县
14,山西省,1404,长治市,140407,黎城县
14,山西省,1404,长治市,140408,壶关县
14,山西省,1404,长治市,140409,长子县
14,山西省,1404,长治市,140410,武乡县
14,山西省,1404,长治市,140411,沁县
14,山西省,1404,长治市,140412,沁源县
14,山西省,1404,长治市,140413,潞城市
14,山西省,1405,晋城市,140501,城区
14,山西省,1405,晋城市,140502,沁水县
14,山西省,1405,晋城市,140503,阳城县
14,山西省,1405,晋城市,140504,陵川县
14,山西省,1405,晋城市,140505,高平市
14,山西省,1406,朔州市,140601,朔城区
14,山西省,1406,朔州市,140602,平鲁区
14,山西省,1406,朔州市,140603,山阴县
14,山西省,1406,朔州市,140604,应县
14,山西省,1406,朔州市,140605,右玉县
14,山西省,1406,朔州市,140606,怀仁县
14,山西省,1407,忻州市,140701,忻府区
14,山西省,1407,忻州市,140702,原平市
14,山西省,1407,忻州市,140703,定襄县
14,山西省,1407,忻州市,140704,五台县
14,山西省,1407,忻州市,140705,代县
14,山西省,1407,忻州市,140706,繁峙县
14,山西省,1407,忻州市,140707,宁武县
14,山西省,1407,忻州市,140708,静乐县
14,山西省,1407,忻州市,140709,神池县
14,山西省,1407,忻州市,140710,五寨县
14,山西省,1407,忻州市,140711,岢岚县
14,山西省,1407,忻州市,140712,河曲县
14,山西省,1407,忻州市,140713,保德县
14,山西省,1407,忻州市,140714,偏关县
14,山西省,1408,吕梁市,140801,离石区
14,山西省,1408,吕梁市,140802,孝义市
14,山西省,1408,吕梁市,140803,汾阳市
14,山西省,1408,吕梁市,140804,文水县
14,山西省,1408,吕梁市,140805,交城县
14,山西省,1408,吕梁市,140806,兴县
14,山西省,1408,吕梁市,140807,临县
14,山西省,1408,吕梁市,140808,柳林县
14,山西省,1408,吕梁市,140809,石楼县
14,山西省,1408,吕梁市,140810,岚县
14,山西省,1408,吕梁市,140811,方山县
14,山西省,1408,吕梁市,140812,中阳县
14,山西省,1408,吕梁市,140813,交口县
14,山西省,1409,晋中市,140901,榆次区
14,山西省,1409,晋中市,140902,介休市
14,山西省,1409,晋中市,140903,榆社县
14,山西省,1409,晋中市,140904,左权县
14,山西省,1409,晋中市,140905,和顺县
14,山西省,1409,晋中市,140906,昔阳县
14,山西省,1409,晋中市,140907,寿阳县
14,山西省,1409,晋中市,140908,太谷县
14,山西省,1409,晋中市,140909,祁县
14,山西省,1409,晋中市,140910,平遥县
14,山西省,1409,晋中市,140911,灵石县
14,山西省,1410,临汾市,141001,尧都区
14,山西省,1410,临汾市,141002,侯马市
14,山西省,1410,临汾市,141003,霍州市
14,山西省,1410,临汾市,141004,曲沃县
14,山西省,1410,临汾市,141005,翼城县
14,山西省,1410,临汾市,141006,襄汾县
14,山西省,1410,临汾市,141007,洪洞县
14,山西省,1410,临汾市,141008,古县
14,山西省,1410,临汾市,141009,安泽县
14,山西省,1410,临汾市,141010,浮山县
14,山西省,1410,临汾市,141011,吉县
14,山西省,1410,临汾市,141012,乡宁县
14,山西省,1410,临汾市,141013,蒲县
14,山西省,1410,临汾市,141014,大宁县
14,山西省,1410,临汾市,141015,永和县
14,山西省,1410,临汾市,141016,隰县
14,山西省,1410,临汾市,141017,汾西县
14,山西省,1411,运城市,141101,盐湖区
14,山西省,1411,运城市,141102,永济市
14,山西省,1411,运城市,141103,河津市
14,山西省,1411,运城市,141104,芮城县
14,山西省,1411,运城市,141105,临猗县
14,山西省,1411,运城市,141106,万荣县
14,山西省,1411,运城市,141107,新绛县
14,山西省,1411,运城市,141108,稷山县
14,山西省,1411,运城市,141109,闻喜县
14,山西省,1411,运城市,141110,夏县
14,山西省,1411,运城市,141111,绛县
14,山西省,1411,运城市,141112,平陆县
14,山西省,1411,运城市,141113,垣曲县
15,内蒙古自治区,1501,呼和浩特市,150101,新城区
15,内蒙古自治区,1501,呼和浩特市,150102,回民区
15,内蒙古自治区,1501,呼和浩特市,150103,玉泉区
15,内蒙古自治区,1501,呼和浩特市,150104,土默特左旗
15,内蒙古自治区,1501,呼和浩特市,150105,托克托县
15,内蒙古自治区,1501,呼和浩特市,150106,和林格尔县
15,内蒙古自治区,1501,呼和浩特市,150107,清水河县
15,内蒙古自治区,1501,呼和浩特市,150108,武川县
15,内蒙古自治区,1501,呼和浩特市,150109,赛罕区
15,内蒙古自治区,1502,包头市,150201,东河区
15,内蒙古自治区,1502,包头市,150202,昆都仑区
15,内蒙古自治区,1502,包头市,150203,青山区
15,内蒙古自治区,1502,包头市,150204,石拐区
15,内蒙古自治区,1502,包头市,150205,土默特右旗
15,内蒙古自治区,1502,包头市,150206,固阳县
15,内蒙古自治区,1502,包头市,150207,达尔罕茂明安联合旗
15,内蒙古自治区,1503,乌海市,150301,海勃湾区
15,内蒙古自治区,1503,乌海市,150302,海南区
15,内蒙古自治区,1503,乌海市,150303,乌达区
15,内蒙古自治区,1504,赤峰市,150401,红山区
15,内蒙古自治区,1504,赤峰市,150402,元宝山区
15,内蒙古自治区,1504,赤峰市,150403,松山区
15,内蒙古自治区,1504,赤峰市,150404,阿鲁科尔沁旗
15,内蒙古自治区,1504,赤峰市,150405,巴林左旗
15,内蒙古自治区,1504,赤峰市,150406,巴林右旗
15,内蒙古自治区,1504,赤峰市,150407,林西县
15,内蒙古自治区,1504,赤峰市,150408,克什克腾旗
15,内蒙古自治区,1504,赤峰市,150409,翁牛特旗
15,内蒙古自治区,1504,赤峰市,150410,喀喇沁旗
15,内蒙古自治区,1504,赤峰市,150411,宁城县
15,内蒙古自治区,1504,赤峰市,150412,敖汉旗
15,内蒙古自治区,1505,呼伦贝尔市,150501,海拉尔区
15,内蒙古自治区,1505,呼伦贝尔市,150502,满洲里市
15,内蒙古自治区,1505,呼伦贝尔市,150503,扎兰屯市
15,内蒙古自治区,1505,呼伦贝尔市,150504,牙克石市
15,内蒙古自治区,1505,呼伦贝尔市,150505,根河市
15,内蒙古自治区,1505,呼伦贝尔市,150506,额尔古纳市
15,内蒙古自治区,1505,呼伦贝尔市,150507,阿荣旗
15,内蒙古自治区,1505,呼伦贝尔市,150508,莫力达瓦达斡尔族自治旗
15,内蒙古自治区,1505,呼伦贝尔市,150509,鄂伦春自治旗
15,内蒙古自治区,1505,呼伦贝尔市,150510,鄂温克族自治旗
15,内蒙古自治区,1505,呼伦贝尔市,150511,新巴尔虎右旗
15,内蒙古自治区,1505,呼伦贝尔市,150512,新巴尔虎左旗
15,内蒙古自治区,1505,呼伦贝尔市,150513,陈巴尔虎旗
15,内蒙古自治区,1506,兴安盟,150601,乌兰浩特市
15,内蒙古自治区,1506,兴安盟,150602,阿尔山市
15,内蒙古自治区,1506,兴安盟,150603,科尔沁右翼前旗
15,内蒙古自治区,1506,兴安盟,150604,科尔沁右翼中旗
15,内蒙古自治区,1506,兴安盟,150605,扎赉特旗
15,内蒙古自治区,1506,兴安盟,150606,突泉县
15,内蒙古自治区,1507,通辽市,150701,科尔沁区
15,内蒙古自治区,1507,通辽市,150702,霍林郭勒市
15,内蒙古自治区,1507,通辽市,150703,科尔沁左翼中旗
15,内蒙古自治区,1507,通辽市,150704,科尔沁左翼后旗
15,内蒙古自治区,1507,通辽市,150705,开鲁县
15,内蒙古自治区,1507,通辽市,150706,库伦旗
15,内蒙古自治区,1507,通辽市,150707,奈曼旗
15,内蒙古自治区,1507,通辽市,150708,扎鲁特旗
15,内蒙古自治区,1508,锡林郭勒盟,150801,二连浩特市
15,内蒙古自治区,1508,锡林郭勒盟,150802,锡林浩特市
15,内蒙古自治区,1508,锡林郭勒盟,150803,阿巴嘎旗
15,内蒙古自治区,1508,锡林郭勒盟,150804,苏尼特左旗
15,内蒙古自治区,1508,锡林郭勒盟,150805,苏尼特右旗
15,内蒙古自治区,1508,锡林郭勒盟,150806,东乌珠穆沁旗
15,内蒙古自治区,1508,锡林郭勒盟,150807,西乌珠穆沁旗
15,内蒙古自治区,1508,锡林郭勒盟,150808,太仆寺旗
15,内蒙古自治区,1508,锡林郭勒盟,150809,镶黄旗
15,内蒙古自治区,1508,锡林郭勒盟,150810,正镶白旗
15,内蒙古自治区,1508,锡林郭勒盟,150811,正蓝旗
15,内蒙古自治区,1508,锡林郭勒盟,150812,多伦县
15,内蒙古自治区,1509,阿拉善盟,150901,阿拉善左旗
15,内蒙古自治区,1509,阿拉善盟,150902,阿拉善右旗
15,内蒙古自治区,1509,阿拉善盟,150903,额济纳旗
15,内蒙古自治区,1510,鄂尔多斯市,151001,鄂托克前旗
15,内蒙古自治区,1510,鄂尔多斯市,151002,鄂托克旗
15,内蒙古自治区,1510,鄂尔多斯市,151003,准格尔旗
15,内蒙古自治区,1510,鄂尔多斯市,151004,伊金霍洛旗
15,内蒙古自治区,1510,鄂尔多斯市,151005,乌审旗
15,内蒙古自治区,1510,鄂尔多斯市,151006,东胜区
15,内蒙古自治区,1510,鄂尔多斯市,151007,达拉特旗
15,内蒙古自治区,1510,鄂尔多斯市,151008,杭锦旗
15,内蒙古自治区,1511,巴彦淖尔市,151101,临河区
15,内蒙古自治区,1511,巴彦淖尔市,151102,五原县
15,内蒙古自治区,1511,巴彦淖尔市,151103,乌拉特中旗
15,内蒙古自治区,1511,巴彦淖尔市,151104,乌拉特前旗
15,内蒙古自治区,1511,巴彦淖尔市,151105,磴口县
15,内蒙古自治区,1511,巴彦淖尔市,151106,杭锦后旗
15,内蒙古自治区,1511,巴彦淖尔市,151107,乌拉特后旗
15,内蒙古自治区,1512,乌兰察布市,151201,集宁区
15,内蒙古自治区,1512,乌兰察布市,151202,兴和县
15,内蒙古自治区,1512,乌兰察布市,151203,丰镇市
15,内蒙古自治区,1512,乌兰察布市,151204,化德县
15,内蒙古自治区,1512,乌兰察布市,151205,卓资县
15,内蒙古自治区,1512,乌兰察布市,151206,凉城县
15,内蒙古自治区,1512,乌兰察布市,151207,商都县
15,内蒙古自治区,1512,乌兰察布市,151208,四子王旗
15,内蒙古自治区,1512,乌兰察布市,151209,察哈尔右翼前旗
15,内蒙古自治区,1512,乌兰察布市,151210,察哈尔右翼中旗
15,内蒙古自治区,1512,乌兰察布市,151211,察哈尔右翼后旗
21,辽宁省,2101,沈阳市,210101,和平区
21,辽宁省,2101,沈阳市,210102,沈河区
21,辽宁省,2101,沈阳市,210103,大东区
21,辽宁省,2101,沈阳市,210104,于洪区
21,辽宁省,2101,沈阳市,210105,铁西区
21,辽宁省,2101,沈阳市,210106,苏家屯区
21,辽宁省,2101,沈阳市,210107,东陵区
21,辽宁省,2101,沈阳市,210108,辽中县
21,辽宁省,2101,沈阳市,210109,康平县
21,辽宁省,2101,沈阳市,210110,法库县
21,辽宁省,2101,沈阳市,210111,新民市
21,辽宁省,2101,沈阳市,210112,沈北新区
21,辽宁省,2102,大连市,210201,中山区
21,辽宁省,2102,大连市,210202,西岗区
21,辽宁省,2102,大连市,210203,沙河口区
21,辽宁省,2102,大连市,210204,甘井子区
21,辽宁省,2102,大连市,210205,旅顺口区
21,辽宁省,2102,大连市,210206,金州区
21,辽宁省,2102,大连市,210207,长海县
21,辽宁省,2102,大连市,210208,瓦房店市
21,辽宁省,2102,大连市,210209,普兰店市
21,辽宁省,2102,大连市,210210,庄河市
21,辽宁省,2103,鞍山市,210301,铁东区
21,辽宁省,2103,鞍山市,210302,铁西区
21,辽宁省,2103,鞍山市,210303,立山区
21,辽宁省,2103,鞍山市,210304,千山区
21,辽宁省,2103,鞍山市,210305,台安县
21,辽宁省,2103,鞍山市,210306,岫岩满族自治县
21,辽宁省,2103,鞍山市,210307,海城市
21,辽宁省,2104,抚顺市,210401,新抚区
21,辽宁省,2104,抚顺市,210402,望花区
21,辽宁省,2104,抚顺市,210403,顺城区
21,辽宁省,2104,抚顺市,210404,抚顺县
21,辽宁省,2104,抚顺市,210405,新宾满族自治县
21,辽宁省,2104,抚顺市,210406,清原满族自治县
21,辽宁省,2104,抚顺市,210407,东洲区
21,辽宁省,2105,本溪市,210501,平山区
21,辽宁省,2105,本溪市,210502,溪湖区
21,辽宁省,2105,本溪市,210503,明山区
21,辽宁省,2105,本溪市,210504,南芬区
21,辽宁省,2105,本溪市,210505,本溪满族自治县
21,辽宁省,2105,本溪市,210506,桓仁满族自治县
21,辽宁省,2106,丹东市,210601,元宝区
21,辽宁省,2106,丹东市,210602,振兴区
21,辽宁省,2106,丹东市,210603,宽甸满族自治县
21,辽宁省,2106,丹东市,210604,东港市
21,辽宁省,2106,丹东市,210605,凤城市
21,辽宁省,2107,锦州市,210701,古塔区
21,辽宁省,2107,锦州市,210702,凌河区
21,辽宁省,2107,锦州市,210703,黑山县
21,辽宁省,2107,锦州市,210704,义县
21,辽宁省,2107,锦州市,210705,凌海市
21,辽宁省,2107,锦州市,210706,北镇市
21,辽宁省,2108,盘锦市,210801,大洼县
21,辽宁省,2108,盘锦市,210802,双台子区
21,辽宁省,2108,盘锦市,210803,兴隆台区
21,辽宁省,2108,盘锦市,210804,盘山县
21,辽宁省,2109,营口市,210901,西市区
21,辽宁省,2109,营口市,210902,鲅鱼圈区
21,辽宁省,2109,营口市,210903,老边区
21,辽宁省,2109,营口市,210904,盖州市
21,辽宁省,2109,营口市,210905,大石桥市
21,辽宁省,2110,阜新市,211001,海州区
21,辽宁省,2110,阜新市,211002,新邱区
21,辽宁省,2110,阜新市,211003,太平区
21,辽宁省,2110,阜新市,211004,清河门区
21,辽宁省,2110,阜新市,211005,细河区
21,辽宁省,2110,阜新市,211006,阜新蒙古族自治县
21,辽宁省,2110,阜新市,211007,彰武县
21,辽宁省,2111,辽阳市,211101,白塔区
21,辽宁省,2111,辽阳市,211102,文圣区
21,辽宁省,2111,辽阳市,211103,宏伟区
21,辽宁省,2111,辽阳市,211104,弓长岭区
21,辽宁省,2111,辽阳市,211105,灯塔市
21,辽宁省,2112,铁岭市,211201,银州区
21,辽宁省,2112,铁岭市,211202,清河区
21,辽宁省,2112,铁岭市,211203,西丰县
21,辽宁省,2112,铁岭市,211204,昌图县
21,辽宁省,2112,铁岭市,211205,调兵山市
21,辽宁省,2113,朝阳市,211301,双塔区
21,辽宁省,2113,朝阳市,211302,龙城区
21,辽宁省,2113,朝阳市,211303,朝阳县
21,辽宁省,2113,朝阳市,211304,建平县
21,辽宁省,2113,朝阳市,211305,喀喇沁左翼蒙古族自治县
21,辽宁省,2113,朝阳市,211306,北票市
21,辽宁省,2113,朝阳市,211307,凌源市
21,辽宁省,2114,葫芦岛市,211401,连山区
21,辽宁省,2114,葫芦岛市,211402,龙港区
21,辽宁省,2114,葫芦岛市,211403,南票区
21,辽宁省,2114,葫芦岛市,211404,绥中县
21,辽宁省,2114,葫芦岛市,211405,建昌县
21,辽宁省,2114,葫芦岛市,211406,兴城市
22,吉林省,2201,长春市,220101,南关区
22,吉林省,2201,长春市,220102,宽城区
22,吉林省,2201,长春市,220103,二道区
22,吉林省,2201,长春市,220104,绿园区
22,吉林省,2201,长春市,220105,双阳区
22,吉林省,2201,长春市,220106,农安县
22,吉林省,2201,长春市,220107,九台市
22,吉林省,2201,长春市,220108,榆树市
22,吉林省,2201,长春市,220109,德惠市
22,吉林省,2202,四平市,220201,公主岭市
22,吉林省,2202,四平市,220202,铁西区
22,吉林省,2202,四平市,220203,铁东区
22,吉林省,2202,四平市,220204,梨树县
22,吉林省,2202,四平市,220205,伊通满族自治县
22,吉林省,2202,四平市,220206,双辽市
22,吉林省,2203,吉林市,220301,昌邑区
22,吉林省,2203,吉林市,220302,龙潭区
22,吉林省,2203,吉林市,220303,船营区
22,吉林省,2203,吉林市,220304,丰满区
22,吉林省,2203,吉林市,220305,永吉县
22,吉林省,2203,吉林市,220306,蛟河市
22,吉林省,2203,吉林市,220307,桦甸市
22,吉林省,2203,吉林市,220308,舒兰市
22,吉林省,2203,吉林市,220309,磐石市
22,吉林省,2204,辽源市,220401,龙山区
22,吉林省,2204,辽源市,220402,西安区
22,吉林省,2204,辽源市,220403,东丰县
22,吉林省,2205,通化市,220501,东昌区
22,吉林省,2205,通化市,220502,二道江区
22,吉林省,2205,通化市,220503,通化县
22,吉林省,2205,通化市,220504,辉南县
22,吉林省,2205,通化市,220505,柳河县
22,吉林省,2205,通化市,220506,梅河口市
22,吉林省,2205,通化市,220507,集安市
22,吉林省,2206,白山市,220601,浑江区
22,吉林省,2206,白山市,220602,抚松县
22,吉林省,2206,白山市,220603,靖宇县
22,吉林省,2206,白山市,220604,长白朝鲜族自治县
22,吉林省,2206,白山市,220605,江源区
22,吉林省,2206,白山市,220606,临江市
22,吉林省,2207,松原市,220701,宁江区
22,吉林省,2207,松原市,220702,前郭尔罗斯蒙古族自治县
22,吉林省,2207,松原市,220703,长岭县
22,吉林省,2207,松原市,220704,乾安县
22,吉林省,2207,松原市,220705,扶余市
22,吉林省,2208,白城市,220801,洮北区
22,吉林省,2208,白城市,220802,镇赉县
22,吉林省,2208,白城市,220803,通榆县
22,吉林省,2208,白城市,220804,洮南市
22,吉林省,2208,白城市,220805,大安市
22,吉林省,2209,延边朝鲜族自治州,220901,延吉市
22,吉林省,2209,延边朝鲜族自治州,220902,图们市
22,吉林省,2209,延边朝鲜族自治州,220903,敦化市
22,吉林省,2209,延边朝鲜族自治州,220904,珲春市
22,吉林省,2209,延边朝鲜族自治州,220905,龙井市
22,吉林省,2209,延边朝鲜族自治州,220906,和龙市
22,吉林省,2209,延边朝鲜族自治州,220907,汪清县
22,吉林省,2209,延边朝鲜族自治州,220908,安图县
23,黑龙江省,2301,哈尔滨市,230101,南岗区
23,黑龙江省,2301,哈尔滨市,230102,阿城区
23,黑龙江省,2301,哈尔滨市,230103,香坊区
23,黑龙江省,2301,哈尔滨市,230104,呼兰区
23,黑龙江省,2301,哈尔滨市,230105,依兰县
23,黑龙江省,2301,哈尔滨市,230106,方正县
23,黑龙江省,2301,哈尔滨市,230107,宾县
